id,name,lat,lng,time
89,Riley Lewis,51.48832,-0.13262,1527
92,Douglas Morrison,51.50864,-0.12732,1528
47,Brian Moran,51.50707,-0.14214,1528
57,Richard Schultz,51.48819,-0.14465,1528
53,Hailey Pierce,51.50205,-0.14701,1528
85,Kellie Nelson,51.49884,-0.14571,1528
53,Hailey Pierce,51.50205,-0.14701,1528
57,Richard Schultz,51.48819,-0.14465,1528
97,Derek Weaver,51.50207,-0.14689,1528
66,Ryan Richmond,51.49669,-0.13369,1528
84,Jonathan Anderson,51.5022,-0.14221,1528
47,Brian Moran,51.50707,-0.14214,1528
66,Ryan Richmond,51.49669,-0.13369,1528
97,Derek Weaver,51.50207,-0.14689,1528
84,Jonathan Anderson,51.5022,-0.14221,1528
85,Kellie Nelson,51.49884,-0.14571,1528
92,Douglas Morrison,51.50864,-0.12732,1528
43,Derek Tucker,51.50984,-0.13621,1529
27,Kelly Mueller,51.49935,-0.13649,1529
5,Erik Lambert,51.50181,-0.16017,1529
1,Ashley Cole,51.51311,-0.14073,1529
16,Eduardo Crosby,51.49653,-0.15065,1529
72,Sarah Young,51.49897,-0.14185,1529
1,Ashley Cole,51.51311,-0.14073,1529
34,Jeanette Robertson,51.50773,-0.13549,1529
5,Erik Lambert,51.50181,-0.16017,1529
27,Kelly Mueller,51.49935,-0.13649,1529
43,Derek Tucker,51.50984,-0.13621,1529
34,Jeanette Robertson,51.50773,-0.13549,1529
16,Eduardo Crosby,51.49653,-0.15065,1529
56,Katherine Lopez,51.50086,-0.12069,1529
56,Katherine Lopez,51.50086,-0.12069,1529
72,Sarah Young,51.49897,-0.14185,1529
62,Bridget Jones,51.50419,-0.13087,1530
76,Thomas Morgan,51.51214,-0.15299,1530
98,Victoria Jenkins,51.50193,-0.14762,1530
61,Shannon Payne,51.5099,-0.14684,1530
98,Victoria Jenkins,51.50193,-0.14762,1530
54,Sarah Wilson,51.50307,-0.12937,1530
52,Daniel Harper,51.5054,-0.14556,1530
52,Daniel Harper,51.5054,-0.14556,1530
76,Thomas Morgan,51.51214,-0.15299,1530
61,Shannon Payne,51.5099,-0.14684,1530
62,Bridget Jones,51.50419,-0.13087,1530
54,Sarah Wilson,51.50307,-0.12937,1530
23,Robert Moore,51.50308,-0.14981,1531
36,John Barnes,51.50084,-0.11983,1531
40,Rickey Ward,51.49669,-0.14465,1531
23,Robert Moore,51.50308,-0.14981,1531
36,John Barnes,51.50084,-0.11983,1531
40,Rickey Ward,51.49669,-0.14465,1531
96,Brandon Navarro,51.50731,-0.12736,1532
8,Shane Love,51.50072,-0.11848,1532
67,Hannah Yates,51.49924,-0.14383,1532
38,Megan Delacruz,51.49383,-0.13358,1532
83,William Baker,51.48817,-0.14601,1532
83,William Baker,51.48817,-0.14601,1532
10,Robert Daniel,51.50093,-0.12366,1532
67,Hannah Yates,51.49924,-0.14383,1532
10,Robert Daniel,51.50093,-0.12366,1532
8,Shane Love,51.50072,-0.11848,1532
96,Brandon Navarro,51.50731,-0.12736,1532
64,Kelly Turner,51.49759,-0.13507,1532
77,Michael Baxter,51.50707,-0.14214,1532
38,Megan Delacruz,51.49383,-0.13358,1532
77,Michael Baxter,51.50707,-0.14214,1532
64,Kelly Turner,51.49759,-0.13507,1532
20,James Page,51.4927,-0.13781,1533
15,Joseph Ford,51.50236,-0.15849,1533
87,Ryan Lambert,51.50183,-0.14639,1533
17,Jill Holloway,51.50241,-0.14243,1533
88,Jason Bailey,51.50501,-0.14637,1533
87,Ryan Lambert,51.50183,-0.14639,1533
68,Ricky Gonzalez,51.50376,-0.149,1533
17,Jill Holloway,51.50241,-0.14243,1533
12,Michael Hudson,51.49446,-0.13661,1533
15,Joseph Ford,51.50236,-0.15849,1533
12,Michael Hudson,51.49446,-0.13661,1533
68,Ricky Gonzalez,51.50376,-0.149,1533
49,Danielle Peterson,51.49854,-0.13382,1533
37,Kerri Johnson,51.4893,-0.13184,1533
37,Kerri Johnson,51.4893,-0.13184,1533
20,James Page,51.4927,-0.13781,1533
49,Danielle Peterson,51.49854,-0.13382,1533
88,Jason Bailey,51.50501,-0.14637,1533
35,Juan Chang,51.4994,-0.16169,1534
75,Jason Valdez,51.49966,-0.13485,1534
6,Pamela Jones,51.50391,-0.14022,1534
75,Jason Valdez,51.49966,-0.13485,1534
22,Jason Floyd,51.50012,-0.14082,1534
46,Sarah Cooper,51.50278,-0.15231,1534
46,Sarah Cooper,51.50278,-0.15231,1534
6,Pamela Jones,51.50391,-0.14022,1534
35,Juan Chang,51.4994,-0.16169,1534
22,Jason Floyd,51.50012,-0.14082,1534
48,Brandon Morgan,51.50249,-0.14998,1535
42,Carlos Ellis,51.50392,-0.13622,1535
71,Jessica Mason,51.49709,-0.15977,1535
51,Amy Thompson,51.5011,-0.13184,1535
51,Amy Thompson,51.5011,-0.13184,1535
42,Carlos Ellis,51.50392,-0.13622,1535
71,Jessica Mason,51.49709,-0.15977,1535
45,Ronald Sanchez,51.48748,-0.15143,1535
45,Ronald Sanchez,51.48748,-0.15143,1535
48,Brandon Morgan,51.50249,-0.14998,1535
4,Anthony Price,51.50352,-0.13589,1536
65,Tammy Frank,51.50632,-0.14226,1536
65,Tammy Frank,51.50632,-0.14226,1536
50,Darren Grant,51.49826,-0.14608,1536
24,Brenda Harper,51.48927,-0.13089,1536
4,Anthony Price,51.50352,-0.13589,1536
50,Darren Grant,51.49826,-0.14608,1536
24,Brenda Harper,51.48927,-0.13089,1536
81,Crystal Mueller,51.49413,-0.1467,1537
58,Tracy Hart,51.50508,-0.15197,1537
58,Tracy Hart,51.50508,-0.15197,1537
7,Rhonda Smith,51.49961,-0.1433,1537
81,Crystal Mueller,51.49413,-0.1467,1537
53,Hailey Pierce,51.50194,-0.1474,1537
7,Rhonda Smith,51.49961,-0.1433,1537
53,Hailey Pierce,51.50194,-0.1474,1537
41,Wanda Evans,51.50278,-0.15231,1538
28,Melissa Zimmerman,51.50257,-0.1499,1538
41,Wanda Evans,51.50278,-0.15231,1538
55,Samantha Harrington,51.48919,-0.14677,1538
78,Joshua Campos,51.49854,-0.14636,1538
55,Samantha Harrington,51.48919,-0.14677,1538
60,Rachel Edwards,51.49882,-0.14184,1538
39,Elizabeth King,51.48656,-0.12442,1538
60,Rachel Edwards,51.49882,-0.14184,1538
28,Melissa Zimmerman,51.50257,-0.1499,1538
70,Lisa Sutton DDS,51.5106,-0.15227,1538
70,Lisa Sutton DDS,51.5106,-0.15227,1538
39,Elizabeth King,51.48656,-0.12442,1538
3,Kimberly Townsend,51.50711,-0.13233,1538
3,Kimberly Townsend,51.50711,-0.13233,1538
78,Joshua Campos,51.49854,-0.14636,1538
90,Joshua Stanley,51.49641,-0.14578,1539
30,Courtney Wilkins,51.50536,-0.15193,1539
2,Nicole Pham,51.50739,-0.12731,1539
63,Matthew Pugh,51.50254,-0.14992,1539
80,Oscar Gates,51.49028,-0.14943,1539
80,Oscar Gates,51.49028,-0.14943,1539
90,Joshua Stanley,51.49641,-0.14578,1539
91,Scott Allen,51.50173,-0.14551,1539
74,Jeffrey Bautista,51.49824,-0.14669,1539
74,Jeffrey Bautista,51.49824,-0.14669,1539
30,Courtney Wilkins,51.50536,-0.15193,1539
82,Joseph Wood,51.49184,-0.13677,1539
2,Nicole Pham,51.50739,-0.12731,1539
63,Matthew Pugh,51.50254,-0.14992,1539
31,Sylvia Miller,51.50047,-0.14084,1539
82,Joseph Wood,51.49184,-0.13677,1539
31,Sylvia Miller,51.50047,-0.14084,1539
91,Scott Allen,51.50173,-0.14551,1539
21,Jeremy Morgan,51.50292,-0.15198,1540
92,Douglas Morrison,51.50863,-0.12731,1540
85,Kellie Nelson,51.49874,-0.14597,1540
85,Kellie Nelson,51.49874,-0.14597,1540
98,Victoria Jenkins,51.5019,-0.1475,1540
44,Erik Miller,51.49008,-0.15017,1540
44,Erik Miller,51.49008,-0.15017,1540
98,Victoria Jenkins,51.5019,-0.1475,1540
21,Jeremy Morgan,51.50292,-0.15198,1540
92,Douglas Morrison,51.50863,-0.12731,1540
33,David Moore,51.50326,-0.15106,1540
86,Cynthia Johnson,51.49674,-0.13908,1540
33,David Moore,51.50326,-0.15106,1540
86,Cynthia Johnson,51.49674,-0.13908,1540
89,Riley Lewis,51.4881,-0.13224,1541
89,Riley Lewis,51.4881,-0.13224,1541
23,Robert Moore,51.50337,-0.1492,1541
23,Robert Moore,51.50337,-0.1492,1541
59,Julia Walker,51.49466,-0.12404,1541
61,Shannon Payne,51.50998,-0.14684,1541
61,Shannon Payne,51.50998,-0.14684,1541
97,Derek Weaver,51.50205,-0.147,1541
97,Derek Weaver,51.50205,-0.147,1541
47,Brian Moran,51.50714,-0.14199,1541
59,Julia Walker,51.49466,-0.12404,1541
47,Brian Moran,51.50714,-0.14199,1541
5,Erik Lambert,51.50196,-0.15949,1542
1,Ashley Cole,51.51315,-0.14077,1542
73,Belinda Martin,51.50254,-0.15029,1542
62,Bridget Jones,51.50413,-0.13073,1542
72,Sarah Young,51.49891,-0.14188,1542
5,Erik Lambert,51.50196,-0.15949,1542
72,Sarah Young,51.49891,-0.14188,1542
1,Ashley Cole,51.51315,-0.14077,1542
62,Bridget Jones,51.50413,-0.13073,1542
73,Belinda Martin,51.50254,-0.15029,1542
43,Derek Tucker,51.50983,-0.13629,1543
84,Jonathan Anderson,51.50218,-0.14196,1543
84,Jonathan Anderson,51.50218,-0.14196,1543
43,Derek Tucker,51.50983,-0.13629,1543
16,Eduardo Crosby,51.49673,-0.15032,1544
27,Kelly Mueller,51.49954,-0.13579,1544
52,Daniel Harper,51.50546,-0.14545,1544
68,Ricky Gonzalez,51.50371,-0.14922,1544
16,Eduardo Crosby,51.49673,-0.15032,1544
67,Hannah Yates,51.4993,-0.14371,1544
68,Ricky Gonzalez,51.50371,-0.14922,1544
93,Monica Mitchell,51.50218,-0.14177,1544
93,Monica Mitchell,51.50218,-0.14177,1544
52,Daniel Harper,51.50546,-0.14545,1544
54,Sarah Wilson,51.50297,-0.12948,1544
67,Hannah Yates,51.4993,-0.14371,1544
27,Kelly Mueller,51.49954,-0.13579,1544
66,Ryan Richmond,51.4974,-0.13391,1544
66,Ryan Richmond,51.4974,-0.13391,1544
54,Sarah Wilson,51.50297,-0.12948,1544
87,Ryan Lambert,51.50187,-0.14645,1545
57,Richard Schultz,51.48796,-0.14493,1545
64,Kelly Turner,51.49754,-0.13535,1545
87,Ryan Lambert,51.50187,-0.14645,1545
34,Jeanette Robertson,51.50783,-0.13517,1545
34,Jeanette Robertson,51.50783,-0.13517,1545
76,Thomas Morgan,51.51237,-0.15311,1545
76,Thomas Morgan,51.51237,-0.15311,1545
57,Richard Schultz,51.48796,-0.14493,1545
64,Kelly Turner,51.49754,-0.13535,1545
48,Brandon Morgan,51.50254,-0.14992,1546
12,Michael Hudson,51.49434,-0.1367,1546
15,Joseph Ford,51.50232,-0.1585,1546
88,Jason Bailey,51.50486,-0.14668,1546
77,Michael Baxter,51.50706,-0.14217,1546
40,Rickey Ward,51.49671,-0.14485,1546
88,Jason Bailey,51.50486,-0.14668,1546
40,Rickey Ward,51.49671,-0.14485,1546
83,William Baker,51.48878,-0.14638,1546
20,James Page,51.49257,-0.13754,1546
96,Brandon Navarro,51.50734,-0.12733,1546
56,Katherine Lopez,51.50085,-0.12003,1546
96,Brandon Navarro,51.50734,-0.12733,1546
53,Hailey Pierce,51.5019,-0.1475,1546
20,James Page,51.49257,-0.13754,1546
75,Jason Valdez,51.49963,-0.1354,1546
15,Joseph Ford,51.50232,-0.1585,1546
77,Michael Baxter,51.50706,-0.14217,1546
12,Michael Hudson,51.49434,-0.1367,1546
53,Hailey Pierce,51.5019,-0.1475,1546
75,Jason Valdez,51.49963,-0.1354,1546
83,William Baker,51.48878,-0.14638,1546
48,Brandon Morgan,51.50254,-0.14992,1546
56,Katherine Lopez,51.50085,-0.12003,1546
50,Darren Grant,51.49826,-0.14623,1547
50,Darren Grant,51.49826,-0.14623,1547
38,Megan Delacruz,51.49398,-0.13395,1547
38,Megan Delacruz,51.49398,-0.13395,1547
35,Juan Chang,51.49938,-0.16169,1547
35,Juan Chang,51.49938,-0.16169,1547
7,Rhonda Smith,51.49959,-0.14339,1548
8,Shane Love,51.5007,-0.11781,1548
36,John Barnes,51.50084,-0.11989,1548
46,Sarah Cooper,51.50282,-0.15232,1548
46,Sarah Cooper,51.50282,-0.15232,1548
49,Danielle Peterson,51.4987,-0.13375,1548
51,Amy Thompson,51.50115,-0.13186,1548
51,Amy Thompson,51.50115,-0.13186,1548
17,Jill Holloway,51.5022,-0.14221,1548
49,Danielle Peterson,51.4987,-0.13375,1548
36,John Barnes,51.50084,-0.11989,1548
22,Jason Floyd,51.50011,-0.1408,1548
8,Shane Love,51.5007,-0.11781,1548
17,Jill Holloway,51.5022,-0.14221,1548
7,Rhonda Smith,51.49959,-0.14339,1548
22,Jason Floyd,51.50011,-0.1408,1548
60,Rachel Edwards,51.49881,-0.14183,1549
42,Carlos Ellis,51.50391,-0.1362,1549
37,Kerri Johnson,51.48939,-0.13171,1549
37,Kerri Johnson,51.48939,-0.13171,1549
60,Rachel Edwards,51.49881,-0.14183,1549
42,Carlos Ellis,51.50391,-0.1362,1549
91,Scott Allen,51.5018,-0.14566,1550
28,Melissa Zimmerman,51.50266,-0.14985,1550
10,Robert Daniel,51.50094,-0.12374,1550
98,Victoria Jenkins,51.50194,-0.1474,1550
41,Wanda Evans,51.50282,-0.15232,1550
98,Victoria Jenkins,51.50194,-0.1474,1550
10,Robert Daniel,51.50094,-0.12374,1550
41,Wanda Evans,51.50282,-0.15232,1550
28,Melissa Zimmerman,51.50266,-0.14985,1550
4,Anthony Price,51.50339,-0.13577,1550
63,Matthew Pugh,51.50257,-0.1499,1550
4,Anthony Price,51.50339,-0.13577,1550
71,Jessica Mason,51.49702,-0.16053,1550
71,Jessica Mason,51.49702,-0.16053,1550
91,Scott Allen,51.5018,-0.14566,1550
63,Matthew Pugh,51.50257,-0.1499,1550
23,Robert Moore,51.50343,-0.14906,1551
85,Kellie Nelson,51.49854,-0.14636,1551
74,Jeffrey Bautista,51.49824,-0.14679,1551
70,Lisa Sutton DDS,51.51064,-0.15227,1551
2,Nicole Pham,51.50745,-0.1273,1551
85,Kellie Nelson,51.49854,-0.14636,1551
70,Lisa Sutton DDS,51.51064,-0.15227,1551
14,Wendy Moore,51.4996,-0.13551,1551
14,Wendy Moore,51.4996,-0.13551,1551
23,Robert Moore,51.50343,-0.14906,1551
24,Brenda Harper,51.48938,-0.1311,1551
2,Nicole Pham,51.50745,-0.1273,1551
24,Brenda Harper,51.48938,-0.1311,1551
74,Jeffrey Bautista,51.49824,-0.14679,1551
58,Tracy Hart,51.50498,-0.152,1552
61,Shannon Payne,51.51008,-0.14682,1552
58,Tracy Hart,51.50498,-0.152,1552
61,Shannon Payne,51.51008,-0.14682,1552
55,Samantha Harrington,51.48934,-0.14698,1552
55,Samantha Harrington,51.48934,-0.14698,1552
31,Sylvia Miller,51.50048,-0.14083,1552
31,Sylvia Miller,51.50048,-0.14083,1552
39,Elizabeth King,51.48657,-0.12448,1553
97,Derek Weaver,51.50205,-0.14701,1553
39,Elizabeth King,51.48657,-0.12448,1553
30,Courtney Wilkins,51.50553,-0.15192,1553
18,Susan Ashley,51.48883,-0.13457,1553
92,Douglas Morrison,51.50857,-0.12732,1553
97,Derek Weaver,51.50205,-0.14701,1553
30,Courtney Wilkins,51.50553,-0.15192,1553
18,Susan Ashley,51.48883,-0.13457,1553
92,Douglas Morrison,51.50857,-0.12732,1553
53,Hailey Pierce,51.50193,-0.14762,1554
62,Bridget Jones,51.50395,-0.13,1554
62,Bridget Jones,51.50395,-0.13,1554
81,Crystal Mueller,51.49411,-0.14664,1554
80,Oscar Gates,51.48956,-0.14953,1554
78,Joshua Campos,51.49827,-0.14691,1554
65,Tammy Frank,51.50618,-0.14222,1554
81,Crystal Mueller,51.49411,-0.14664,1554
53,Hailey Pierce,51.50193,-0.14762,1554
65,Tammy Frank,51.50618,-0.14222,1554
80,Oscar Gates,51.48956,-0.14953,1554
78,Joshua Campos,51.49827,-0.14691,1554
1,Ashley Cole,51.51344,-0.14103,1555
72,Sarah Young,51.49888,-0.14186,1555
89,Riley Lewis,51.48796,-0.13204,1555
72,Sarah Young,51.49888,-0.14186,1555
82,Joseph Wood,51.49178,-0.13683,1555
82,Joseph Wood,51.49178,-0.13683,1555
1,Ashley Cole,51.51344,-0.14103,1555
5,Erik Lambert,51.502,-0.15932,1555
6,Pamela Jones,51.50402,-0.14044,1555
3,Kimberly Townsend,51.50687,-0.13211,1555
47,Brian Moran,51.50726,-0.1417,1555
5,Erik Lambert,51.502,-0.15932,1555
3,Kimberly Townsend,51.50687,-0.13211,1555
89,Riley Lewis,51.48796,-0.13204,1555
6,Pamela Jones,51.50402,-0.14044,1555
47,Brian Moran,51.50726,-0.1417,1555
86,Cynthia Johnson,51.49673,-0.13901,1556
67,Hannah Yates,51.49935,-0.14367,1556
67,Hannah Yates,51.49935,-0.14367,1556
68,Ricky Gonzalez,51.50367,-0.14944,1556
87,Ryan Lambert,51.50195,-0.14655,1556
87,Ryan Lambert,51.50195,-0.14655,1556
68,Ricky Gonzalez,51.50367,-0.14944,1556
86,Cynthia Johnson,51.49673,-0.13901,1556
59,Julia Walker,51.49464,-0.12396,1557
59,Julia Walker,51.49464,-0.12396,1557
75,Jason Valdez,51.4996,-0.13551,1558
52,Daniel Harper,51.50549,-0.1454,1558
75,Jason Valdez,51.4996,-0.13551,1558
27,Kelly Mueller,51.49958,-0.1356,1558
52,Daniel Harper,51.50549,-0.1454,1558
48,Brandon Morgan,51.50257,-0.1499,1558
20,James Page,51.49248,-0.13733,1558
54,Sarah Wilson,51.50273,-0.12961,1558
54,Sarah Wilson,51.50273,-0.12961,1558
21,Jeremy Morgan,51.50293,-0.152,1558
21,Jeremy Morgan,51.50293,-0.152,1558
84,Jonathan Anderson,51.50218,-0.14177,1558
43,Derek Tucker,51.50983,-0.13647,1558
64,Kelly Turner,51.49753,-0.13544,1558
20,James Page,51.49248,-0.13733,1558
43,Derek Tucker,51.50983,-0.13647,1558
27,Kelly Mueller,51.49958,-0.1356,1558
48,Brandon Morgan,51.50257,-0.1499,1558
64,Kelly Turner,51.49753,-0.13544,1558
84,Jonathan Anderson,51.50218,-0.14177,1558
7,Rhonda Smith,51.49959,-0.14359,1559
15,Joseph Ford,51.50227,-0.15847,1559
16,Eduardo Crosby,51.49701,-0.14988,1559
16,Eduardo Crosby,51.49701,-0.14988,1559
98,Victoria Jenkins,51.50205,-0.14701,1559
7,Rhonda Smith,51.49959,-0.14359,1559
66,Ryan Richmond,51.49754,-0.13393,1559
66,Ryan Richmond,51.49754,-0.13393,1559
50,Darren Grant,51.49825,-0.14641,1559
88,Jason Bailey,51.5048,-0.14679,1559
15,Joseph Ford,51.50227,-0.15847,1559
88,Jason Bailey,51.5048,-0.14679,1559
12,Michael Hudson,51.49425,-0.13677,1559
12,Michael Hudson,51.49425,-0.13677,1559
50,Darren Grant,51.49825,-0.14641,1559
98,Victoria Jenkins,51.50205,-0.14701,1559
33,David Moore,51.50324,-0.15119,1560
35,Juan Chang,51.49936,-0.16167,1560
40,Rickey Ward,51.49677,-0.14504,1560
33,David Moore,51.50324,-0.15119,1560
51,Amy Thompson,51.50117,-0.13184,1560
35,Juan Chang,51.49936,-0.16167,1560
51,Amy Thompson,51.50117,-0.13184,1560
40,Rickey Ward,51.49677,-0.14504,1560
46,Sarah Cooper,51.5029,-0.1523,1561
38,Megan Delacruz,51.49421,-0.13453,1561
83,William Baker,51.48881,-0.14639,1561
22,Jason Floyd,51.50007,-0.14073,1561
60,Rachel Edwards,51.49879,-0.14182,1561
77,Michael Baxter,51.50705,-0.14224,1561
73,Belinda Martin,51.50254,-0.14992,1561
38,Megan Delacruz,51.49421,-0.13453,1561
73,Belinda Martin,51.50254,-0.14992,1561
77,Michael Baxter,51.50705,-0.14224,1561
23,Robert Moore,51.50353,-0.14885,1561
46,Sarah Cooper,51.5029,-0.1523,1561
76,Thomas Morgan,51.51255,-0.15319,1561
57,Richard Schultz,51.48782,-0.1451,1561
23,Robert Moore,51.50353,-0.14885,1561
22,Jason Floyd,51.50007,-0.14073,1561
76,Thomas Morgan,51.51255,-0.15319,1561
57,Richard Schultz,51.48782,-0.1451,1561
83,William Baker,51.48881,-0.14639,1561
96,Brandon Navarro,51.50739,-0.12731,1561
96,Brandon Navarro,51.50739,-0.12731,1561
60,Rachel Edwards,51.49879,-0.14182,1561
91,Scott Allen,51.50185,-0.14585,1562
14,Wendy Moore,51.49963,-0.1354,1562
41,Wanda Evans,51.50287,-0.15257,1562
2,Nicole Pham,51.50748,-0.12731,1562
14,Wendy Moore,51.49963,-0.1354,1562
34,Jeanette Robertson,51.50784,-0.13507,1562
41,Wanda Evans,51.50287,-0.15257,1562
28,Melissa Zimmerman,51.50281,-0.14981,1562
34,Jeanette Robertson,51.50784,-0.13507,1562
28,Melissa Zimmerman,51.50281,-0.14981,1562
91,Scott Allen,51.50185,-0.14585,1562
63,Matthew Pugh,51.50266,-0.14985,1562
93,Monica Mitchell,51.50218,-0.14196,1562
63,Matthew Pugh,51.50266,-0.14985,1562
93,Monica Mitchell,51.50218,-0.14196,1562
2,Nicole Pham,51.50748,-0.12731,1562
49,Danielle Peterson,51.49881,-0.13368,1563
61,Shannon Payne,51.5101,-0.1468,1563
17,Jill Holloway,51.50218,-0.14196,1563
61,Shannon Payne,51.5101,-0.1468,1563
85,Kellie Nelson,51.49827,-0.14691,1563
53,Hailey Pierce,51.50207,-0.14812,1563
53,Hailey Pierce,51.50207,-0.14812,1563
17,Jill Holloway,51.50218,-0.14196,1563
85,Kellie Nelson,51.49827,-0.14691,1563
49,Danielle Peterson,51.49881,-0.13368,1563
74,Jeffrey Bautista,51.49827,-0.14691,1564
42,Carlos Ellis,51.50373,-0.13602,1564
56,Katherine Lopez,51.50084,-0.11996,1564
4,Anthony Price,51.50336,-0.13575,1564
4,Anthony Price,51.50336,-0.13575,1564
74,Jeffrey Bautista,51.49827,-0.14691,1564
42,Carlos Ellis,51.50373,-0.13602,1564
56,Katherine Lopez,51.50084,-0.11996,1564
92,Douglas Morrison,51.50841,-0.12731,1565
8,Shane Love,51.50068,-0.11754,1565
8,Shane Love,51.50068,-0.11754,1565
37,Kerri Johnson,51.48943,-0.13162,1565
36,John Barnes,51.50084,-0.11996,1565
24,Brenda Harper,51.48947,-0.13143,1565
97,Derek Weaver,51.50194,-0.1474,1565
92,Douglas Morrison,51.50841,-0.12731,1565
36,John Barnes,51.50084,-0.11996,1565
70,Lisa Sutton DDS,51.51066,-0.15225,1565
70,Lisa Sutton DDS,51.51066,-0.15225,1565
24,Brenda Harper,51.48947,-0.13143,1565
31,Sylvia Miller,51.50056,-0.14078,1565
97,Derek Weaver,51.50194,-0.1474,1565
31,Sylvia Miller,51.50056,-0.14078,1565
37,Kerri Johnson,51.48943,-0.13162,1565
94,Cynthia Steele,51.50947,-0.15554,1566
71,Jessica Mason,51.49699,-0.16074,1566
30,Courtney Wilkins,51.50563,-0.15193,1566
71,Jessica Mason,51.49699,-0.16074,1566
30,Courtney Wilkins,51.50563,-0.15193,1566
58,Tracy Hart,51.50477,-0.15207,1566
62,Bridget Jones,51.50391,-0.1299,1566
62,Bridget Jones,51.50391,-0.1299,1566
94,Cynthia Steele,51.50947,-0.15554,1566
58,Tracy Hart,51.50477,-0.15207,1566
68,Ricky Gonzalez,51.5036,-0.14968,1567
1,Ashley Cole,51.51367,-0.14126,1567
72,Sarah Young,51.49886,-0.14185,1567
68,Ricky Gonzalez,51.5036,-0.14968,1567
72,Sarah Young,51.49886,-0.14185,1567
55,Samantha Harrington,51.4895,-0.14725,1567
1,Ashley Cole,51.51367,-0.14126,1567
55,Samantha Harrington,51.4895,-0.14725,1567
47,Brian Moran,51.50746,-0.14133,1568
67,Hannah Yates,51.4994,-0.14364,1568
10,Robert Daniel,51.50095,-0.12397,1568
67,Hannah Yates,51.4994,-0.14364,1568
87,Ryan Lambert,51.50207,-0.14663,1568
5,Erik Lambert,51.50215,-0.15873,1568
5,Erik Lambert,51.50215,-0.15873,1568
10,Robert Daniel,51.50095,-0.12397,1568
87,Ryan Lambert,51.50207,-0.14663,1568
47,Brian Moran,51.50746,-0.14133,1568
18,Susan Ashley,51.48881,-0.1347,1569
18,Susan Ashley,51.48881,-0.1347,1569
89,Riley Lewis,51.48787,-0.13184,1569
39,Elizabeth King,51.48661,-0.12459,1569
89,Riley Lewis,51.48787,-0.13184,1569
98,Victoria Jenkins,51.50205,-0.147,1569
39,Elizabeth King,51.48661,-0.12459,1569
98,Victoria Jenkins,51.50205,-0.147,1569
75,Jason Valdez,51.49958,-0.1356,1570
81,Crystal Mueller,51.49399,-0.14624,1570
48,Brandon Morgan,51.50266,-0.14985,1570
80,Oscar Gates,51.48949,-0.1495,1570
78,Joshua Campos,51.49824,-0.14679,1570
78,Joshua Campos,51.49824,-0.14679,1570
81,Crystal Mueller,51.49399,-0.14624,1570
50,Darren Grant,51.49825,-0.14657,1570
48,Brandon Morgan,51.50266,-0.14985,1570
75,Jason Valdez,51.49958,-0.1356,1570
50,Darren Grant,51.49825,-0.14657,1570
80,Oscar Gates,51.48949,-0.1495,1570
7,Rhonda Smith,51.4994,-0.14364,1571
23,Robert Moore,51.50364,-0.14861,1571
23,Robert Moore,51.50364,-0.14861,1571
65,Tammy Frank,51.50585,-0.14215,1571
7,Rhonda Smith,51.4994,-0.14364,1571
12,Michael Hudson,51.49421,-0.13681,1571
20,James Page,51.49243,-0.13722,1571
65,Tammy Frank,51.50585,-0.14215,1571
20,James Page,51.49243,-0.13722,1571
12,Michael Hudson,51.49421,-0.13681,1571
88,Jason Bailey,51.50462,-0.14713,1572
86,Cynthia Johnson,51.4967,-0.13822,1572
15,Joseph Ford,51.50222,-0.15877,1572
3,Kimberly Townsend,51.50659,-0.13184,1572
52,Daniel Harper,51.50551,-0.14536,1572
43,Derek Tucker,51.50985,-0.13686,1572
86,Cynthia Johnson,51.4967,-0.13822,1572
64,Kelly Turner,51.49751,-0.13554,1572
53,Hailey Pierce,51.50209,-0.14828,1572
35,Juan Chang,51.49934,-0.16164,1572
52,Daniel Harper,51.50551,-0.14536,1572
43,Derek Tucker,51.50985,-0.13686,1572
53,Hailey Pierce,51.50209,-0.14828,1572
64,Kelly Turner,51.49751,-0.13554,1572
88,Jason Bailey,51.50462,-0.14713,1572
15,Joseph Ford,51.50222,-0.15877,1572
3,Kimberly Townsend,51.50659,-0.13184,1572
35,Juan Chang,51.49934,-0.16164,1572
63,Matthew Pugh,51.50281,-0.14981,1573
63,Matthew Pugh,51.50281,-0.14981,1573
27,Kelly Mueller,51.4996,-0.13551,1573
54,Sarah Wilson,51.50248,-0.1297,1573
14,Wendy Moore,51.49966,-0.13485,1573
91,Scott Allen,51.50186,-0.14591,1573
27,Kelly Mueller,51.4996,-0.13551,1573
51,Amy Thompson,51.5018,-0.13085,1573
59,Julia Walker,51.49464,-0.12389,1573
14,Wendy Moore,51.49966,-0.13485,1573
41,Wanda Evans,51.50288,-0.15262,1573
91,Scott Allen,51.50186,-0.14591,1573
51,Amy Thompson,51.5018,-0.13085,1573
60,Rachel Edwards,51.49878,-0.14178,1573
41,Wanda Evans,51.50288,-0.15262,1573
60,Rachel Edwards,51.49878,-0.14178,1573
54,Sarah Wilson,51.50248,-0.1297,1573
59,Julia Walker,51.49464,-0.12389,1573
28,Melissa Zimmerman,51.5029,-0.1498,1574
85,Kellie Nelson,51.49824,-0.14679,1574
85,Kellie Nelson,51.49824,-0.14679,1574
2,Nicole Pham,51.50753,-0.12737,1574
84,Jonathan Anderson,51.50218,-0.14131,1574
